periodo_denuncia,anio_denuncia,Fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",32,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",31,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,8,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",289,Propagación de enfermedad peligrosa o contagiosa,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",290,Ejercicio ilegal de la medicina,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,134,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,113,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,242,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",299,Posesión no punible,5,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288-B,Uso de productos tóxicos o peligrosos,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-B,"Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado",2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,12,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-B,Tráfico Ilícito de Insumos Químicos y Productos Fiscalizados.,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",285,Sustitución o impedimento de funciones en medio de transporte,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,8,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,1521,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,8,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,275,Formas agravadas,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,"Fabricación, suministro o tenencia de materiales peligrosos",1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,586,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274-A,Manipulación en estado de ebriedad o drogadicción,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,"Producción, desarrollo y comercialización ilegal de armas químicas",54,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,"Producción, desarrollo y comercialización ilegal de armas químicas",2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-B,Sustracción o arrebato de armas de fuego,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,"Fabricación, comercialización, uso o porte de armas",52,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,"Fabricación, comercialización, uso o porte de armas",4,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,24,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,116,Aborto sin consentimiento,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,127,Omisión de auxilio o aviso a la autoridad,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,121,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,38,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,30,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,112,Homicidio piadoso,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,113,Instigación o ayuda al suicidio,4,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,4,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-C,Sicariato,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-C,Sicariato,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-D,La conspiración y el ofrecimiento para el delito de sicariato,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,24,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,29,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,8,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,123,Lesiones preterintencionales con resultado fortuito,5,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124,Lesiones Culposas,132,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-B,Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,472,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,77,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,359,Atentados contra el derecho de sufragio,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222,Fabricación o uso no autorizado de patente,104,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222-A,Penalización de la clonación o adulteración de terminales de telecomunicaciones,11,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,D.LEG 813. LEY PENAL TRIBUTARIA,DEFRAUDACION TRIBUTARIA,5-C,Defraudación tributaria (D.L. 813),1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,1,Actos de conversión y transferencia,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,2,Actos de ocultamiento y tenencia,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,4,Circunstancias agravantes y atenuantes,4,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),CONTRABANDO (D.ADUAN.),1,Contrabando.,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),CONTRABANDO (D.ADUAN.),2,Modalidades de contrabando,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),RECEPTACIÓN ADUANERA,6,Receptación aduanera,4,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308,Tráfico ilegal de especies de flora y fauna silvestre,7,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,311,Utilización indebida de tierras agrícolas,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,312,Autorización de actividad contraria a los planes o usos previstos por la ley,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,313,Alteración del ambiente o paisaje,16,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-A,Tráfico ilegal de especies acuáticas de la flora y fauna silvestre,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-C,Depredación de flora y fauna silvestre,2,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-A,Tráfico ilegal de productos forestales maderables,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-C,"Formas agravadas (Art. 310, 310-A, 310-B)",1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,304,Contaminación del ambiente,32,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,305,Formas agravadas,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,306,Incumplimiento de las normas relativas al manejo de residuos sólidos,7,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,307,Tráfico ilegal de residuos peligrosos,4,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,307-A,Delito de minería ilegal,18,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,307-E,Tráfico ilícito de insumos químicos y maquinarias destinados a minería ilegal,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA,314,Responsabilidad de funcionario público por otorgamiento ilegal de derechos,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA EL PATRIMONIO,8,Fraude informático,3,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA EL PATRIMONIO,8,Fraude informático,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA LA FE PUBLICA,9,Suplantación de identidad,5,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA LA FE PUBLICA,9,Suplantación de identidad,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DISPOSICIONES COMUNES,10,Abuso de mecanismos y dispositivos informáticos,1,070106,CALLAO,CALLAO,VENTANILLA,15/06/2023
